Zipcode,State,Lat,Long,Closest Weather Station
35469,AL,32.97,-87.8,"TUSCALOOSA ACFD, AL US"
35480,AL,33.05,-87.76,"TUSCALOOSA ACFD, AL US"
36069,AL,32.07,-86.24,"HIGHLAND HOME 2 S, AL US"
36273,AL,33.52,-85.34,"CARROLLTON, GA US"
36792,AL,32.89,-86.9,"THORSBY EXPERIMENTAL STATION, AL US"
35582,AL,34.43,-88.13,"RUSSELLVILLE NUMBER 2, AL US"
36474,AL,31.4,-86.6,"ANDALUSIA 3 W, AL US"
35481,AL,33.37,-88.01,"ALICEVILLE, AL US"
35133,AL,33.84,-86.62,"PINSON, AL US"
36454,AL,31.33,-87.18,"EVERGREEN MIDDLETON FIELD, AL US"
36473,AL,31.31,-87.23,"EVERGREEN MIDDLETON FIELD, AL US"
36475,AL,31.4,-87.23,"EVERGREEN MIDDLETON FIELD, AL US"
35135,AL,33.61,-86.2,"TALLADEGA 10 NNE, AL US"
36274,AL,33.14,-85.36,"ROCK MILLS, AL US"
36567,AL,30.55,-87.7,"ROBERTSDALE, AL US"
36574,AL,30.51,-87.47,"ROBERTSDALE, AL US"
35136,AL,32.88,-86.21,"ROCKFORD, AL US"
35652,AL,34.82,-87.28,"ANDERSON, AL US"
35653,AL,34.5,-87.72,"RUSSELLVILLE NUMBER 2, AL US"
35654,AL,34.5,-87.72,"RUSSELLVILLE NUMBER 2, AL US"
36071,AL,31.72,-86.3,"HIGHLAND HOME, AL US"
36773,AL,32.29,-87.35,"SELMA 13 WNW, AL US"
36569,AL,31.53,-88.05,"JACKSON, AL US"
36874,AL,32.61,-85.17,"MULBERRY GROVE, GA US"
36477,AL,31.11,-86.04,"GENEVA NUMBER 2, AL US"
36571,AL,30.82,-88.09,"MOBILE REGIONAL AIRPORT, AL US"
36775,AL,32.27,-87.02,"SELMA 6 SSE, AL US"
36572,AL,30.85,-88.06,"MOBILE DOWNTOWN AIRPORT, AL US"
36776,AL,32.74,-87.74,"GREENSBORO 2 WNW, AL US"
35768,AL,34.64,-86.04,"SCOTTSBORO, AL US"
35769,AL,34.64,-86.04,"SCOTTSBORO, AL US"
36875,AL,32.3,-85.18,"COLUMBUS METROPOLITAN AIRPORT, GA US"
35771,AL,34.58,-85.98,"SCOTTSBORO, AL US"
36701,AL,32.41,-87.03,"SELMA, AL US"
36703,AL,32.41,-87.03,"SELMA, AL US"
36575,AL,30.77,-88.26,"MOBILE REGIONAL AIRPORT, AL US"
35660,AL,34.75,-87.7,"MUSCLE SHOALS 2 N, AL US"
35143,AL,33.07,-86.56,"THORSBY EXPERIMENTAL STATION, AL US"
36075,AL,32.4,-85.93,"MILSTEAD, AL US"
36373,AL,31.56,-85.1,"FORT GAINES 2, GA US"
36576,AL,30.54,-87.74,"ROBERTSDALE, AL US"
36374,AL,31.55,-85.54,"DOTHAN REGIONAL AIRPORT, AL US"
36375,AL,31.11,-85.59,"DOTHAN REGIONAL AIRPORT, AL US"
36877,AL,32.53,-85.08,"MULBERRY GROVE, GA US"
35670,AL,34.47,-86.8,"DECATUR 5 SE, AL US"
35146,AL,33.77,-86.47,"ONEONTA, AL US"
35585,AL,34.37,-87.69,"RUSSELLVILLE 4 SSE, AL US"
36790,AL,32.71,-86.91,"CLANTON, AL US"
36578,AL,30.74,-87.79,"BAY MINETTE, AL US"
35987,AL,33.93,-86.19,"GADSDEN, AL US"
35147,AL,33.43,-86.5,"CHILDERSBURG WATER PLANT, AL US"
35746,AL,34.83,-85.98,"SCOTTSBORO 2 NE, AL US"
35772,AL,34.87,-85.83,"BRIDGEPORT 5 NW, AL US"
36579,AL,30.99,-87.85,"BAY MINETTE, AL US"
35586,AL,33.89,-88.13,"VERNON, AL US"
35148,AL,33.75,-87.04,"JASPER, AL US"
36580,AL,30.48,-87.7,"ROBERTSDALE, AL US"
36782,AL,32.1,-87.86,"THOMASVILLE, AL US"
35150,AL,33.17,-86.26,"SYLACAUGA 4 NE, AL US"
35151,AL,33.17,-86.26,"SYLACAUGA 4 NE, AL US"
35988,AL,34.55,-85.8,"FORT PAYNE, AL US"
35160,AL,33.43,-86.09,"TALLADEGA, AL US"
36078,AL,32.53,-85.89,"MILSTEAD, AL US"
35671,AL,34.66,-86.95,"DECATUR PRYOR FIELD, AL US"
36582,AL,30.54,-88.17,"MOBILE DOWNTOWN AIRPORT, AL US"
36783,AL,32.26,-87.62,"DEMOPOLIS LOCK AND DAM, AL US"
36762,AL,31.98,-87.99,"THOMASVILLE, AL US"
36784,AL,31.91,-87.74,"THOMASVILLE, AL US"
35171,AL,32.91,-86.71,"THORSBY EXPERIMENTAL STATION, AL US"
36583,AL,31.36,-88.24,"CHATOM, AL US"
36080,AL,32.71,-86.25,"WETUMPKA, AL US"
35773,AL,34.9,-86.72,"ATHENS, AL US"
35672,AL,34.67,-87.4,"COURTLAND 2 WSW, AL US"
35587,AL,33.83,-87.44,"JASPER, AL US"
35172,AL,33.82,-86.74,"PINSON, AL US"
35774,AL,34.74,-86.27,"SCOTTSBORO, AL US"
35673,AL,34.59,-87.08,"DECATUR 5 SE, AL US"
36079,AL,31.8,-85.96,"TROY, AL US"
36081,AL,31.8,-85.96,"TROY, AL US"
35173,AL,33.63,-86.59,"PINSON, AL US"
35401,AL,33.23,-87.54,"TUSCALOOSA ACFD, AL US"
35404,AL,33.23,-87.54,"TUSCALOOSA ACFD, AL US"
35405,AL,33.23,-87.54,"TUSCALOOSA ACFD, AL US"
35406,AL,33.23,-87.54,"TUSCALOOSA ACFD, AL US"
35674,AL,34.72,-87.7,"MUSCLE SHOALS 2 N, AL US"
36083,AL,32.43,-85.71,"MILSTEAD, AL US"
36088,AL,32.42,-85.71,"MILSTEAD, AL US"
36785,AL,32.27,-86.84,"SELMA 6 SSE, AL US"
35175,AL,34.4,-86.44,"GUNTERSVILLE, AL US"
36089,AL,32.13,-85.71,"UNION SPRINGS 9 S, AL US"
36786,AL,32.44,-87.5,"SELMA 13 WNW, AL US"
36480,AL,31.3,-87.5,"ATMORE, AL US"
35775,AL,34.55,-86.69,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
36854,AL,32.8,-85.17,"WEST POINT, GA US"
35989,AL,34.55,-85.62,"VALLEY HEAD 1 SSW, AL US"
35490,AL,33.17,-87.22,"CENTREVILLE 2.9 SW, AL US"
35176,AL,33.48,-86.5,"BIRMINGHAM AIRPORT, AL US"
36091,AL,32.75,-86.52,"CLANTON, AL US"
35592,AL,33.75,-88.11,"VERNON, AL US"
35593,AL,34.37,-88.05,"HAMILTON 3 S, AL US"
35178,AL,33.38,-86.4,"CHILDERSBURG WATER PLANT, AL US"
36584,AL,31.26,-88.34,"CHATOM, AL US"
35179,AL,34.26,-86.94,"WEST POINT, AL US"
36481,AL,31.82,-87.31,"THOMASVILLE 2 S, AL US"
36276,AL,33.12,-85.56,"ROCK MILLS, AL US"
36585,AL,31.44,-88.03,"JACKSON, AL US"
35180,AL,33.81,-86.8,"PINSON, AL US"
35677,AL,34.91,-88.06,"SAVANNAH 6 SW, TN US"
36879,AL,32.73,-85.57,"CAMP HILL 2 NW, AL US"
36277,AL,33.75,-85.8,"ANNISTON METROPOLITAN AIRPORT, AL US"
36376,AL,31.25,-85.28,"HEADLAND, AL US"
36278,AL,33.3,-85.48,"ROCK MILLS, AL US"
36279,AL,33.86,-85.91,"GADSDEN, AL US"
35183,AL,32.93,-86.41,"CLANTON 2 NE, AL US"
35184,AL,33.11,-87.12,"CENTREVILLE 2.9 SW, AL US"
36092,AL,32.54,-86.2,"WETUMPKA, AL US"
36093,AL,32.54,-86.2,"WETUMPKA, AL US"
36482,AL,31.65,-87.62,"THOMASVILLE 2 S, AL US"
36587,AL,30.82,-88.35,"MOBILE REGIONAL AIRPORT, AL US"
35186,AL,33.23,-86.47,"CHILDERSBURG WATER PLANT, AL US"
35594,AL,33.92,-87.79,"WINFIELD 2 SW, AL US"
36483,AL,31.02,-86.61,"FLORALA MUNICIPAL AIRPORT, AL US"
36280,AL,33.37,-85.39,"ROCK MILLS, AL US"
35188,AL,33.16,-87.17,"CENTREVILLE 2.9 SW, AL US"
35776,AL,34.62,-86.28,"OWENS CROSS ROADS 3 S, AL US"
35739,AL,34.98,-86.83,"ATHENS, AL US"
36904,AL,32.08,-88.22,"THOMASVILLE, AL US"
36907,AL,32.44,-88.37,"LIVINGSTON, AL US"
36908,AL,31.87,-88.31,"CHATOM, AL US"
36910,AL,32.23,-88.16,"LIVINGSTON, AL US"
36912,AL,32.16,-88.28,"LIVINGSTON, AL US"
36913,AL,31.92,-88.45,"CHATOM, AL US"
36915,AL,31.98,-88.33,"THOMASVILLE, AL US"
36916,AL,32.19,-88.05,"DEMOPOLIS LOCK AND DAM, AL US"
36919,AL,31.76,-88.32,"CHATOM, AL US"
36921,AL,31.91,-88.3,"CHATOM, AL US"
36922,AL,32.29,-88.09,"DEMOPOLIS LOCK AND DAM, AL US"
36925,AL,32.49,-88.29,"LIVINGSTON, AL US"
20105,VA,38.97,-77.64,"STERLING RCS, VA US"
22301,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22302,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22303,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22304,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22305,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22306,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22307,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22308,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22309,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22310,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22311,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22312,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22314,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22315,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22331,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22332,VA,38.82,-77.08,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
20106,VA,38.67,-77.99,"BOSTON 4 SE, VA US"
22003,VA,38.83,-77.21,"VIENNA, VA US"
22201,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22202,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22203,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22204,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22205,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22206,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22207,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22209,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22211,VA,38.87,-77.07,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22213,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22214,VA,38.87,-77.1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
20147,VA,39.04,-77.48,"STERLING RCS, VA US"
20148,VA,39.04,-77.48,"STERLING RCS, VA US"
22712,VA,38.57,-77.76,"REMINGTON 2, VA US"
22610,VA,38.83,-78.31,"FRONT ROYAL, VA US"
22611,VA,39.14,-77.98,"WINCHESTER 7 SE, VA US"
20135,VA,39.11,-77.83,"LINCOLN, VA US"
22713,VA,38.54,-78.14,"BOSTON 4 SE, VA US"
22716,VA,38.6,-78.1,"BOSTON 4 SE, VA US"
22620,VA,39.09,-78.05,"WINCHESTER 7 SE, VA US"
22714,VA,38.52,-77.89,"REMINGTON 2, VA US"
22715,VA,38.41,-78.16,"MADISON, VA US"
20136,VA,38.73,-77.55,"MANASSAS, VA US"
20137,VA,38.81,-77.72,"WARRENTON 3 SE, VA US"
20143,VA,38.84,-77.56,"MANASSAS, VA US"
20119,VA,38.61,-77.64,"WARRENTON 3 SE, VA US"
20120,VA,38.84,-77.44,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US"
20121,VA,38.84,-77.44,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US"
22624,VA,39.26,-78.1,"WINCHESTER 7 SE, VA US"
20124,VA,38.77,-77.38,"MANASSAS, VA US"
22625,VA,39.32,-78.29,"WINCHESTER, VA US"
22701,VA,38.47,-78.0,"BOSTON 4 SE, VA US"
22722,VA,38.46,-78.17,"BOSTON 4 SE, VA US"
20144,VA,38.92,-77.92,"FRONT ROYAL, VA US"
20189,VA,38.9,-77.04,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22025,VA,38.6,-77.34,"QUANTICO MCAS, VA US"
22026,VA,38.56,-77.32,"QUANTICO MCAS, VA US"
22718,VA,38.51,-77.85,"REMINGTON 2, VA US"
20151,VA,38.87,-77.4,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US"
20152,VA,38.87,-77.4,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US"
22030,VA,38.85,-77.29,"VIENNA, VA US"
22031,VA,38.85,-77.29,"VIENNA, VA US"
22032,VA,38.85,-77.29,"VIENNA, VA US"
22033,VA,38.85,-77.29,"VIENNA, VA US"
22034,VA,38.85,-77.29,"VIENNA, VA US"
22035,VA,38.85,-77.29,"VIENNA, VA US"
22036,VA,38.85,-77.29,"VIENNA, VA US"
22039,VA,38.8,-77.32,"VIENNA, VA US"
22041,VA,38.88,-77.17,"VIENNA, VA US"
22042,VA,38.88,-77.17,"VIENNA, VA US"
22043,VA,38.88,-77.17,"VIENNA, VA US"
22044,VA,38.88,-77.17,"VIENNA, VA US"
22046,VA,38.88,-77.17,"VIENNA, VA US"
22627,VA,38.76,-78.1,"SPERRYVILLE, VA US"
22640,VA,38.8,-78.14,"FRONT ROYAL, VA US"
22060,VA,38.7,-77.14,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22652,VA,38.84,-78.42,"WOODSTOCK 2 NE, VA US"
22630,VA,38.92,-78.18,"FRONT ROYAL, VA US"
20155,VA,38.79,-77.61,"MANASSAS, VA US"
22720,VA,38.44,-77.65,"REMINGTON 2, VA US"
22637,VA,39.26,-78.33,"WINCHESTER, VA US"
22066,VA,39.01,-77.28,"VIENNA, VA US"
20158,VA,39.13,-77.66,"LINCOLN, VA US"
20169,VA,38.81,-77.63,"MANASSAS, VA US"
20170,VA,38.96,-77.38,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US"
20171,VA,38.96,-77.38,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US"
20190,VA,38.95,-77.34,"VIENNA, VA US"
20191,VA,38.95,-77.34,"VIENNA, VA US"
20194,VA,38.95,-77.34,"VIENNA, VA US"
22723,VA,38.35,-78.38,"MADISON, VA US"
22639,VA,38.83,-77.99,"FRONT ROYAL, VA US"
22724,VA,38.63,-77.91,"REMINGTON 2, VA US"
20175,VA,39.1,-77.55,"LINCOLN, VA US"
20176,VA,39.1,-77.55,"LINCOLN, VA US"
22725,VA,38.45,-78.15,"BOSTON 4 SE, VA US"
22726,VA,38.41,-77.82,"REMINGTON 2, VA US"
22736,VA,38.4,-77.72,"REMINGTON 2, VA US"
22642,VA,38.9,-78.07,"FRONT ROYAL, VA US"
22079,VA,38.7,-77.24,"MANASSAS, VA US"
20180,VA,39.27,-77.63,"LINCOLN, VA US"
22067,VA,38.93,-77.16,"VIENNA, VA US"
22101,VA,38.94,-77.19,"VIENNA, VA US"
22102,VA,38.94,-77.19,"VIENNA, VA US"
22709,VA,38.32,-78.24,"MADISON, VA US"
22711,VA,38.4,-78.33,"MADISON, VA US"
22719,VA,38.52,-78.26,"BOSTON 4 SE, VA US"
22727,VA,38.37,-78.25,"MADISON, VA US"
20109,VA,38.74,-77.48,"MANASSAS, VA US"
20110,VA,38.74,-77.48,"MANASSAS, VA US"
20111,VA,38.74,-77.48,"MANASSAS, VA US"
20112,VA,38.74,-77.48,"MANASSAS, VA US"
22643,VA,38.9,-78.0,"FRONT ROYAL, VA US"
20115,VA,38.87,-77.85,"WARRENTON 3 SE, VA US"
22644,VA,38.98,-78.51,"WOODSTOCK 2 NE, VA US"
20117,VA,38.97,-77.73,"LINCOLN, VA US"
22645,VA,39.02,-78.27,"FRONT ROYAL, VA US"
22649,VA,39.02,-78.27,"FRONT ROYAL, VA US"
22728,VA,38.59,-77.72,"REMINGTON 2, VA US"
22729,VA,38.37,-78.0,"PIEDMONT RESEARCH STATION, VA US"
20181,VA,38.69,-77.58,"MANASSAS, VA US"
22081,VA,38.87,-77.24,"VIENNA, VA US"
22730,VA,38.36,-78.16,"MADISON, VA US"
20129,VA,39.16,-77.61,"LINCOLN, VA US"
22731,VA,38.35,-78.27,"MADISON, VA US"
20132,VA,39.13,-77.71,"LINCOLN, VA US"
22134,VA,38.52,-77.29,"QUANTICO MCAS, VA US"
22732,VA,38.31,-78.17,"MADISON, VA US"
22733,VA,38.31,-78.06,"PIEDMONT RESEARCH STATION, VA US"
22734,VA,38.53,-77.8,"REMINGTON 2, VA US"
22735,VA,38.49,-78.13,"BOSTON 4 SE, VA US"
22650,VA,38.76,-78.38,"LURAY 5 E, VA US"
22737,VA,38.58,-77.97,"BOSTON 4 SE, VA US"
22746,VA,38.63,-78.03,"BOSTON 4 SE, VA US"
22738,VA,38.29,-78.27,"SOMERSET, VA US"
20141,VA,39.13,-77.77,"LINCOLN, VA US"
22740,VA,38.67,-78.25,"SPERRYVILLE, VA US"
22749,VA,38.6,-78.17,"SPERRYVILLE, VA US"
22015,VA,38.78,-77.27,"VIENNA, VA US"
22150,VA,38.78,-77.17,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22151,VA,38.78,-77.17,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22152,VA,38.78,-77.17,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22153,VA,38.78,-77.17,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US"
22654,VA,39.08,-78.45,"STAR TANNERY, VA US"
22655,VA,39.09,-78.22,"WINCHESTER, VA US"
22656,VA,39.2,-78.09,"WINCHESTER 7 SE, VA US"
20164,VA,39.0,-77.4,"STERLING RCS, VA US"
20165,VA,39.0,-77.4,"STERLING RCS, VA US"
20166,VA,39.0,-77.4,"STERLING RCS, VA US"
22741,VA,38.44,-77.9,"REMINGTON 2, VA US"
22641,VA,38.98,-78.35,"WOODSTOCK 2 NE, VA US"
22657,VA,38.98,-78.35,"WOODSTOCK 2 NE, VA US"
22742,VA,38.46,-77.72,"REMINGTON 2, VA US"
22743,VA,38.48,-78.32,"BIG MEADOWS, VA US"
20198,VA,38.86,-77.77,"WARRENTON 3 SE, VA US"
22660,VA,38.94,-78.43,"WOODSTOCK 2 NE, VA US"
22172,VA,38.54,-77.31,"QUANTICO MCAS, VA US"
20130,VA,39.0,-77.95,"FRONT ROYAL, VA US"
20184,VA,38.99,-77.88,"LINCOLN, VA US"
22027,VA,38.89,-77.23,"VIENNA, VA US"
22124,VA,38.89,-77.3,"VIENNA, VA US"
22180,VA,38.9,-77.26,"VIENNA, VA US"
22181,VA,38.9,-77.26,"VIENNA, VA US"
22182,VA,38.9,-77.26,"VIENNA, VA US"
20186,VA,38.71,-77.79,"WARRENTON 3 SE, VA US"
20187,VA,38.71,-77.79,"WARRENTON 3 SE, VA US"
22747,VA,38.71,-78.15,"SPERRYVILLE, VA US"
20197,VA,39.18,-77.61,"LINCOLN, VA US"
22663,VA,39.05,-78.1,"WINCHESTER 7 SE, VA US"
22601,VA,39.17,-78.17,"WINCHESTER, VA US"
22602,VA,39.17,-78.17,"WINCHESTER, VA US"
22603,VA,39.17,-78.17,"WINCHESTER, VA US"
22191,VA,38.63,-77.26,"QUANTICO MCAS, VA US"
22192,VA,38.63,-77.26,"QUANTICO MCAS, VA US"
22193,VA,38.63,-77.26,"QUANTICO MCAS, VA US"
22664,VA,38.87,-78.51,"WOODSTOCK 2 NE, VA US"
23301,VA,37.71,-75.66,"PAINTER 2 W, VA US"
22920,VA,38.03,-78.83,"WAYNESBORO WATER TREATMENT, VA US"
23821,VA,36.86,-77.88,"LAWRENCEVILLE 3 E, VA US"
23002,VA,37.34,-77.96,"AMELIA COURTHOUSE 1, VA US"
22922,VA,37.68,-78.9,"TYE RIVER 1 SE, VA US"
23004,VA,37.66,-78.41,"BREMO BLUFF, VA US"
23005,VA,37.76,-77.47,"ASHLAND, VA US"
23302,VA,37.87,-75.52,"WALLOPS ISLAND WALLOPS FLIGHT FACILITY, VA US"
23303,VA,37.9,-75.5,"WALLOPS ISLAND WALLOPS FLIGHT FACILITY, VA US"
23009,VA,37.77,-77.12,"WALKERTON 2 NW, VA US"
22923,VA,38.17,-78.28,"SOMERSET, VA US"
23011,VA,37.45,-76.84,"WEST POINT 2 NW, VA US"
23915,VA,36.68,-78.27,"JOHN H KERR DAM, VA US"
22810,VA,38.8,-78.78,"LOST RIVER, WV US"
23015,VA,37.94,-77.65,"ASHLAND, VA US"
23306,VA,37.55,-75.81,"PAINTER 2 W, VA US"
22811,VA,38.79,-78.96,"LOST RIVER, WV US"
23307,VA,37.43,-75.88,"EASTVILLE, VA US"
23824,VA,37.07,-78.0,"CAMP PICKETT, VA US"
23308,VA,37.83,-75.62,"WALLOPS ISLAND WALLOPS FLIGHT FACILITY, VA US"
23409,VA,37.87,-75.64,"WALLOPS ISLAND WALLOPS FLIGHT FACILITY, VA US"
24413,VA,38.53,-79.6,"BARTOW 1 S, WV US"
23021,VA,37.39,-76.35,"NORTH, VA US"
22427,VA,38.04,-77.35,"CORBIN, VA US"
23917,VA,36.66,-78.38,"JOHN H KERR DAM, VA US"
23827,VA,36.57,-77.19,"MURFREESBORO, NC US"
23919,VA,36.59,-78.14,"JOHN H KERR DAM, VA US"
23828,VA,36.56,-77.24,"MURFREESBORO, NC US"
23022,VA,37.71,-78.29,"BREMO BLUFF, VA US"
22812,VA,38.38,-78.96,"DALE ENTERPRISE, VA US"
22815,VA,38.6,-78.79,"DALE ENTERPRISE, VA US"
23920,VA,36.7,-78.03,"LAWRENCEVILLE 3 E, VA US"
23921,VA,37.55,-78.55,"FARMVILLE 2 N, VA US"
24416,VA,37.73,-79.35,"LEXINGTON, VA US"
23024,VA,37.96,-77.73,"LOUISA, VA US"
22432,VA,37.88,-76.34,"WARSAW 2 NW, VA US"
23922,VA,37.18,-78.2,"GREENBAY 3 NE, VA US"
22433,VA,38.34,-77.86,"REMINGTON 2, VA US"
22435,VA,37.96,-76.55,"WARSAW 2 NW, VA US"
23310,VA,37.27,-76.01,"CAPE CHARLES 5 ENE, VA US"
23829,VA,36.71,-77.2,"MURFREESBORO, NC US"
22436,VA,37.98,-76.96,"WARSAW 2 NW, VA US"
23314,VA,36.94,-76.56,"HAMPTON UNIVERSITY, VA US"
23315,VA,36.71,-76.82,"HOLLAND 1 E, VA US"
23830,VA,37.03,-77.4,"STONY CREEK 2 N, VA US"
23027,VA,37.66,-78.1,"BREMO BLUFF, VA US"
22437,VA,37.8,-76.77,"WARSAW 2 NW, VA US"
22438,VA,38.01,-76.99,"WARSAW 2 NW, VA US"
22509,VA,38.07,-77.05,"WARSAW 2 NW, VA US"
23030,VA,37.34,-77.07,"HOPEWELL, VA US"
23923,VA,37.05,-78.63,"CHARLOTTE COURT HOUSE, VA US"
22901,VA,38.03,-78.48,"MONTICELLO, VA US"
22902,VA,38.03,-78.48,"MONTICELLO, VA US"
22903,VA,38.03,-78.48,"MONTICELLO, VA US"
22904,VA,38.03,-78.48,"MONTICELLO, VA US"
22911,VA,38.03,-78.48,"MONTICELLO, VA US"
23924,VA,36.79,-78.46,"CHASE CITY, VA US"
23320,VA,36.67,-76.3,"WALLACETON LK DRUMND, VA US"
23321,VA,36.67,-76.3,"WALLACETON LK DRUMND, VA US"
23322,VA,36.67,-76.3,"WALLACETON LK DRUMND, VA US"
23323,VA,36.67,-76.3,"WALLACETON LK DRUMND, VA US"
23324,VA,36.67,-76.3,"WALLACETON LK DRUMND, VA US"
23325,VA,36.67,-76.3,"WALLACETON LK DRUMND, VA US"
23831,VA,37.35,-77.43,"PETERSBURG, VA US"
23836,VA,37.35,-77.43,"PETERSBURG, VA US"
23832,VA,37.37,-77.5,"PETERSBURG, VA US"
23838,VA,37.37,-77.5,"PETERSBURG, VA US"
23336,VA,37.92,-75.32,"WALLOPS ISLAND WALLOPS FLIGHT FACILITY, VA US"
23337,VA,37.84,-75.47,"WALLOPS ISLAND WALLOPS FLIGHT FACILITY, VA US"
23833,VA,37.15,-77.63,"PETERSBURG, VA US"
23032,VA,37.67,-76.68,"WEST POINT 2 NW, VA US"
24421,VA,38.22,-79.16,"STAUNTON WATER TREATMENT PLANT, VA US"
23927,VA,36.62,-78.56,"CLARKSVILLE, VA US"
24422,VA,37.82,-79.82,"COVINGTON FILTER PLANT, VA US"
23035,VA,37.5,-76.39,"NORTH, VA US"
22443,VA,38.25,-76.97,"WARSAW 2 NW, VA US"
23834,VA,37.26,-77.39,"PETERSBURG, VA US"
23038,VA,37.75,-78.16,"PALMYRA 3 S, VA US"
23837,VA,36.71,-77.06,"HOLLAND 1 E, VA US"
22931,VA,37.89,-78.7,"CHARLOTTESVILLE 2 W, VA US"
24426,VA,37.77,-79.99,"COVINGTON FILTER PLANT, VA US"
23345,VA,37.56,-75.88,"PAINTER 2 W, VA US"
24430,VA,38.08,-79.38,"STAUNTON WATER TREATMENT PLANT, VA US"
23930,VA,37.18,-78.13,"GREENBAY 3 NE, VA US"
22820,VA,38.75,-79.0,"LOST RIVER, WV US"
24431,VA,38.16,-78.83,"WAYNESBORO WATER TREATMENT, VA US"
22932,VA,38.06,-78.69,"CHARLOTTESVILLE 2 W, VA US"
23039,VA,37.63,-77.79,"CROZIER, VA US"
23934,VA,37.11,-78.65,"CHARLOTTE COURT HOUSE, VA US"
23040,VA,37.49,-78.24,"FARMVILLE 2 N, VA US"
22448,VA,38.33,-77.05,"QUANTICO MCAS, VA US"
22821,VA,38.47,-79.08,"DALE ENTERPRISE, VA US"
24432,VA,38.19,-79.4,"MUSTOE 1 SW, VA US"
23043,VA,37.55,-76.32,"NORTH, VA US"
23839,VA,37.03,-76.92,"WAKEFIELD MUNICIPAL AIRPORT, VA US"
23846,VA,37.07,-76.88,"WAKEFIELD MUNICIPAL AIRPORT, VA US"
23840,VA,37.03,-77.64,"STONY CREEK 2 N, VA US"
23936,VA,37.54,-78.46,"BREMO BLUFF, VA US"
23841,VA,37.07,-77.58,"STONY CREEK 2 N, VA US"
23842,VA,37.12,-77.22,"DISPUTANTA, VA US"
24433,VA,38.43,-79.44,"SUGAR GROVE 4 NNE, WV US"
23843,VA,36.83,-77.79,"LAWRENCEVILLE 3 E, VA US"
23047,VA,37.86,-77.46,"ASHLAND, VA US"
23937,VA,36.99,-78.6,"CHARLOTTE COURT HOUSE, VA US"
23844,VA,36.71,-77.3,"EMPORIA 1 WNW, VA US"
23938,VA,36.91,-78.02,"CAMP PICKETT, VA US"
22454,VA,37.85,-76.82,"WARSAW 2 NW, VA US"
23050,VA,37.49,-76.46,"NORTH, VA US"
22935,VA,38.26,-78.57,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US"
